time,y0_index,beta,Ca,delta,Susceptible,Exposed,Infectious_asymptomatic,Infectious_pre-symptomatic,Infectious_mild,Infectious_severe,Hospitalized_recovered,Hospitalized_deceased,Recovered,Deceased,a
59,14.0,0.5,0.6000000238418579,0.1375000029802322,0.5953735803571429,0.0217855432477678,0.0219026208147321,0.0051996194196428,0.0170477954799107,0.0013201989920479,0.0004555546439034,0.0025840095563615,0.0017187514299664,0.0082115443638392,0
60,14.0,0.5,0.6000000238418579,0.1375000029802322,0.5840873125,0.0211295064174107,0.0215362988281249,0.0050584621930803,0.0167675689174107,0.0012984978201729,0.0004588603951589,0.0025979939313615,0.0017803118722097,0.0086044481026785,0
61,14.0,0.5,0.6000000238418579,0.1375000029802322,0.5732322857142857,0.0204219676339285,0.0210993663504464,0.004903549734933,0.0164307220982142,0.0012724121268135,0.0004606389639717,0.0026030989467075,0.0018422149483816,0.0089988009207589,0
62,14.0,0.5,0.6000000238418579,0.1375000029802322,0.5628252678571428,0.0196721863839285,0.0205983097098214,0.0047370093470981,0.0160423669084821,0.0012423376639229,0.0004608887677873,0.0025993670828682,0.0019042547607421,0.0093932582310267,0
63,14.0,0.5,0.6000000238418579,0.1375000029802322,0.5528780624999999,0.0188893800223214,0.0200401944754464,0.0045609924665178,0.01560810546875,0.0012087080078124,0.0004596275765554,0.002586954345703,0.001966226422991,0.0097864910714285,0
64,14.0,0.5,0.6000000238418579,0.1375000029802322,0.5433976607142857,0.0180824375,0.0194324734933035,0.004377621861049,0.015133880859375,0.001171983642578,0.0004568917541503,0.0025661246861048,0.0020279287806919,0.0101772022879464,0
65,14.0,0.5,0.6000000238418579,0.1375000029802322,0.534386625,0.0172598125,0.018782798828125,0.0041889483816964,0.0146258286830357,0.0011326394566126,0.0004527347760881,0.0025372399902343,0.0020891668875557,0.010564142578125,0
66,14.0,0.5,0.6000000238418579,0.1375000029802322,0.5258436071428572,0.016429375,0.0180988521205357,0.0039969126325334,0.0140901237444196,0.0010911538260323,0.000447225603376,0.0025007486746651,0.0021497535574776,0.0109461199776785,0
67,14.0,0.5,0.6000000238418579,0.1375000029802322,0.5177638214285715,0.0155983134765625,0.0173881872209821,0.0038033163364954,0.0135328493303571,0.0010479980294363,0.0004404464852468,0.0024571733747209,0.002209512939453,0.0113220239955357,0
68,14.0,0.5,0.6000000238418579,0.1375000029802322,0.5101393169642857,0.0147730583147321,0.016658089704241,0.0036098024204798,0.012959888671875,0.0010036273454938,0.0004324908185685,0.0024070968191963,0.0022682796456472,0.0116908233816964,0
69,14.0,0.5,0.6000000238418579,0.1375000029802322,0.5029595625,0.01395929296875,0.0159154656808035,0.0034178405412946,0.0123768191964285,0.0009584738420758,0.0004234608372279,0.0023511475655691,0.0023259018903459,0.0120515802176339,0
70,14.0,0.5,0.6000000238418579,0.1375000029802322,0.4962119241071429,0.0131618999720982,0.0151667509765625,0.003228721470424,0.0117888401227678,0.0009129401419502,0.0004134652230398,0.0022899868164062,0.0023822425362722,0.0124034532645089,0
71,14.0,0.5,0.6000000238418579,0.1375000029802322,0.4916349479166667,0.012603896484375,0.0146313909505208,0.0030958413085937,0.011368404296875,0.0008803810424804,0.0004058229166666,0.0022436228841145,0.0024216835123697,0.0126492815755208,0
0,15.0,0.5,0.4250000119209289,0.1375000029802322,0.9999160982142856,4.150093460083008e-05,2.5945156914847235e-05,4.9941668510437015e-06,1.962213635444641e-06,1.5195589140057566e-07,1.8913248096193584e-06,1.88882611479078e-06,2.1108005046844483e-06,1.2450534743922097e-07,0
1,15.0,0.5,0.4250000119209289,0.1375000029802322,0.9999100089285714,2.8512254170009063e-05,2.7528778348650253e-05,6.912354401179722e-06,7.537618092128208e-06,5.837211396012988e-07,1.6703412021909442e-06,1.7306362220219205e-06,2.3499881540025982e-06,3.968844243458339e-07,0
2,15.0,0.5,0.4250000119209289,0.1375000029802322,0.9999024375,2.2121152605329243e-05,2.6563369206019808e-05,6.049089363643101e-06,1.1455937113080704e-05,8.871598073414394e-07,1.4948728595461162e-06,1.7046279907226564e-06,2.5626276561192103e-06,6.560572215488979e-07,1
3,15.0,0.4804908079760415,0.4250000119209289,0.1375000029802322,0.9998945625,1.8774959291730605e-05,2.4751092638288226e-05,5.073211193084717e-06,1.3235549109322685e-05,1.024974763393402e-06,1.3514560631343295e-06,1.7440986122403829e-06,2.753937993730818e-06,9.170084595680236e-07,1
4,15.0,0.44800665974617,0.4250000119209289,0.1375000029802322,0.9998867142857144,1.6667014803205216e-05,2.277040154593331e-05,4.36934961591448e-06,1.3684352193559918e-05,1.0597306149346488e-06,1.2298234190259662e-06,1.801106061254229e-06,2.927493946892874e-06,1.185701472418649e-06,1
5,15.0,0.4177186403955732,0.4250000119209289,0.1375000029802322,0.9998792410714286,1.5186248234340122e-05,2.086997958592006e-05,3.883042505809239e-06,1.344369615827288e-05,1.0410941328321184e-06,1.1237157242638724e-06,1.8513357979910712e-06,3.08577139036996e-06,1.4627179418291364e-06,1
6,15.0,0.3894782790115901,0.4250000119209289,0.1375000029802322,0.9998722767857144,1.4011717523847306e-05,1.913225746154785e-05,3.52821980203901e-06,1.2884930746895928e-05,9.978227955954415e-07,1.0294508848871503e-06,1.8850128310067312e-06,3.2305915015084404e-06,1.746161563055856e-06,1
7,15.0,0.370940910918372,0.4250000119209289,0.1375000029802322,0.9998657767857144,1.3013100896562847e-05,1.757148606436593e-05,3.2486191136496407e-06,1.2198693820408413e-05,9.44679890360151e-07,9.447832873889378e-07,1.8997814144407e-06,3.363386358533587e-06,2.03328367641994e-06,1
8,15.0,0.3704091012477875,0.4250000119209289,0.1375000029802322,0.9998597589285716,1.2115693501063755e-05,1.617509719303676e-05,3.0121244021824426e-06,1.1477557182312011e-05,8.888342976570129e-07,8.682362607547215e-07,1.89663975579398e-06,3.4853428431919643e-06,2.321267196110317e-06,0
9,15.0,0.3704091012477875,0.4250000119209289,0.1375000029802322,0.9998540714285714,1.1273572376796178e-05,1.4920248167855396e-05,2.80032399722508e-06,1.0763006346566336e-05,8.334987163543702e-07,7.987481185368129e-07,1.8778674261910572e-06,3.597479275294713e-06,2.6075611455099924e-06,1
10,15.0,0.3595337569713592,0.4250000119209289,0.1375000029802322,0.9998486964285714,1.04941953931536e-05,1.3785414014543808e-05,2.6053036962236672e-06,1.0071766580854142e-05,7.799682702336993e-07,7.354883636747088e-07,1.8460286004202708e-06,3.7006880896432058e-06,2.889988831111363e-06,1
11,15.0,0.3352270594664982,0.4250000119209289,0.1375000029802322,0.99984375,9.77057388850621e-06,1.275503649030413e-05,2.425025122506278e-06,9.411734580993654e-06,7.288546902792795e-07,6.777719003813608e-07,1.803581510271345e-06,3.795760086604527e-06,3.166758230754307e-06,1
12,15.0,0.312563636473247,0.4250000119209289,0.1375000029802322,0.9998391875,9.089995656694684e-06,1.1815344265529088e-05,2.257451466151646e-06,8.786460740225655e-06,6.804328560829162e-07,6.250198994364058e-07,1.7527625049863543e-06,3.883402109146118e-06,3.4364335196358816e-06,1
13,15.0,0.2914324062211172,0.4250000119209289,0.1375000029802322,0.9998349464285716,8.457388605390277e-06,1.0953984533037458e-05,2.1007589612688334e-06,8.196314062391008e-06,6.347313438143049e-07,5.76733078275408e-07,1.6955338035311015e-06,3.964248214449201e-06,3.697897297995432e-06,1
14,15.0,0.2755916970116751,0.4250000119209289,0.1375000029802322,0.9998310535714284,7.877937180655344e-06,1.016202735900879e-05,1.9547261680875508e-06,7.640658991677421e-06,5.917007667677744e-07,5.324740324701583e-07,1.6335751499448503e-06,4.038869312831334e-06,3.950308663504465e-06,1
15,15.0,0.2744058072566986,0.4250000119209289,0.1375000029802322,0.9998275,7.3339790616716655e-06,9.432706560407366e-06,1.8186431441988264e-06,7.119618960789272e-06,5.513508660452706e-07,4.918597638607025e-07,1.5683259623391287e-06,4.107781342097691e-06,4.193061828613281e-06,0
16,15.0,0.2744058072566986,0.4250000119209289,0.1375000029802322,0.999824,6.8165278434753415e-06,8.762940951756069e-06,1.694222927093506e-06,6.633144514901298e-06,5.136778014046805e-07,4.545542172023229e-07,1.5010147605623518e-06,4.171451704842704e-06,4.425752707890102e-06,1
17,15.0,0.2686320415564945,0.4250000119209289,0.1375000029802322,0.9998205892857144,6.374957152775356e-06,8.144892692565917e-06,1.5788854019982473e-06,6.178905146462577e-06,4.785009792872837e-07,4.202612893921989e-07,1.43268232686179e-06,4.230306148529053e-06,4.648150171552385e-06,1
18,15.0,0.2508381924458912,0.4250000119209289,0.1375000029802322,0.9998175,5.915618828364781e-06,7.5718014580862865e-06,1.4688945668084282e-06,5.756299768175397e-06,4.457739549023765e-07,3.887176300798144e-07,1.364194904054914e-06,4.284731456211635e-06,4.860167571476528e-06,1
19,15.0,0.2338799791676657,0.4250000119209289,0.1375000029802322,0.999814625,5.5179701532636364e-06,7.044565677642823e-06,1.3701460020882744e-06,5.362161500113351e-06,4.1525149345397946e-07,3.596814402512142e-07,1.2962246792657037e-06,4.335081577301025e-06,5.061834812164307e-06,1
20,15.0,0.218068248459271,0.4250000119209289,0.1375000029802322,0.999812,5.1250365121024e-06,6.548528466905867e-06,1.2717135974339076e-06,4.993267399924142e-06,3.866839238575527e-07,3.3293751307896205e-07,1.229324834687369e-06,4.3816791261945455e-06,5.253273282732283e-06,1
21,15.0,0.2050477755921227,0.4250000119209289,0.1375000029802322,0.9998095625,4.784853935241699e-06,6.096038545880998e-06,1.187842471258981e-06,4.650015013558524e-06,3.601020404270717e-07,3.082827159336635e-07,1.1638769592557634e-06,4.424819196973527e-06,5.434673786163331e-06,1
22,15.0,0.2032848298549652,0.4250000119209289,0.1375000029802322,0.999807375,4.424846581050328e-06,5.666493824550084e-06,1.1006677831922257e-06,4.329132488795689e-06,3.352525489670891e-07,2.855466263634818e-07,1.100253905568804e-06,4.464770521436419e-06,5.606287002563477e-06,0
23,15.0,0.2032848298549652,0.4250000119209289,0.1375000029802322,0.9998052410714288,4.164169243403843e-06,5.275714261191232e-06,1.0289938620158605e-06,4.029386520385742e-06,3.120399160044534e-07,2.645580726010459e-07,1.0386375188827515e-06,4.501780850546701e-06,5.768403257642474e-06,1
24,15.0,0.2004238430942807,0.4250000119209289,0.1375000029802322,0.9998034375,3.808482306344169e-06,4.905901976994106e-06,9.535089475767954e-07,3.752267190388271e-06,2.90579514844077e-07,2.4518316558429177e-07,9.79282021522522e-07,4.536075387682234e-06,5.921346596309117e-06,1
25,15.0,0.1876930828605379,0.4250000119209289,0.1375000029802322,0.9998016875,3.582764455250332e-06,4.558511870247977e-06,8.846853119986398e-07,3.488044398171561e-06,2.7011783208165854e-07,2.2727675948824202e-07,9.222307971545628e-07,4.56786230632237e-06,6.065466948917934e-06,1
26,15.0,0.1750038691929407,0.4250000119209289,0.1375000029802322,0.9998000267857144,3.3737539223262243e-06,4.251890795571464e-06,8.329253537314279e-07,3.248159544808524e-06,2.515408737318857e-07,2.1071871476514e-07,8.675633072853088e-07,4.597330025264195e-06,6.201115335736956e-06,1
27,15.0,0.1631725260189601,0.4250000119209289,0.1375000029802322,0.9997986875,3.063245296478272e-06,3.9540063653673445e-06,7.69389305795942e-07,3.0268828868865967e-06,2.3440498113632206e-07,1.9542610858167922e-07,8.154845833778382e-07,4.624654974256243e-06,6.328670910426549e-06,1
28,15.0,0.1527811288833617,0.4250000119209289,0.1375000029802322,0.999797375,2.8756364073072164e-06,3.671776226588658e-06,7.116543224879674e-07,2.812738656997681e-06,2.178214171103069e-07,1.8127724954060146e-07,7.658647128513881e-07,4.649999754769461e-06,6.448519502367291e-06,1
29,15.0,0.1505971103906631,0.4250000119209289,0.1375000029802322,0.9997960625,2.7590979507991247e-06,3.4257133688245504e-06,6.719559345926557e-07,2.61762353352138e-06,2.0271149064813346e-07,1.6817277031285426e-07,7.186363339424134e-07,4.673510347093855e-06,6.56102568762643e-06,0
30,15.0,0.1505971103906631,0.4250000119209289,0.1375000029802322,0.99979475,2.503099339348929e-06,3.19965056010655e-06,6.297116194452558e-07,2.4456330026899062e-06,1.8939236870833804e-07,1.560644656419754e-07,6.739816239901951e-07,4.695324420928956e-06,6.666564396449498e-06,1
31,15.0,0.1493212069783891,0.4250000119209289,0.1375000029802322,0.9997934375,2.2745554787772043e-06,2.966711282730102e-06,5.738602536065238e-07,2.276443992342268e-06,1.7629017574446546e-07,1.4487430666174208e-07,6.31833016872406e-07,4.715571880340576e-06,6.765526703425816e-06,1
32,15.0,0.1404438998017992,0.4250000119209289,0.1375000029802322,0.999792125,2.1436152798788887e-06,2.7506464549473358e-06,5.300644210406712e-07,2.1104046276637487e-06,1.6343189563070025e-07,1.3448838250977652e-07,5.918487054961068e-07,4.734368119921004e-06,6.858265604291643e-06,1
33,15.0,0.1309490225144794,0.4250000119209289,0.1375000029802322,0.9997908125,2.0685946600777764e-06,2.564732619694301e-06,5.015042892524174e-07,1.960815361567906e-06,1.5184754558971952e-07,1.2484153573002136e-07,5.539495689528329e-07,4.751816068376813e-06,6.945099830627442e-06,1
34,15.0,0.1220960563846996,0.4250000119209289,0.1375000029802322,0.9997895535714284,1.996062108448573e-06,2.4103736877441407e-06,4.830474768366132e-07,1.835160085133144e-06,1.4211669564247132e-07,1.1591579871518273e-07,5.183099593435015e-07,4.768013545445033e-06,7.026356084006173e-06,1
35,15.0,0.1140001959034374,0.4250000119209289,0.1375000029802322,0.999788625,1.743518556867327e-06,2.2544082232884e-06,4.472875722817013e-07,1.7239974396569387e-06,1.335081458091736e-07,1.0769767101321905e-07,4.850926526955196e-07,4.783058166503906e-06,7.102392673492431e-06,1
36,15.0,0.1115650832653045,0.4250000119209289,0.1375000029802322,0.99978775,1.5592144216809954e-06,2.082414184297834e-06,3.996099659374782e-07,1.6034996168954033e-06,1.241766821060862e-07,1.001016242163522e-07,4.539785555430821e-07,4.797039440699986e-06,7.173559188842773e-06,0
37,15.0,0.1115650832653045,0.4250000119209289,0.1375000029802322,0.999786875,1.453627024378095e-06,1.9200988156454904e-06,3.6351690547806885e-07,1.4793182270867484e-06,1.1455994844436645e-07,9.301885536738804e-08,4.244825329099383e-07,4.810033593858992e-06,7.240134034837995e-06,1
38,15.0,0.1110909070287431,0.4250000119209289,0.1375000029802322,0.999786,1.3931338105882916e-06,1.7791425500597277e-06,3.402584408010756e-07,1.3650512865611485e-06,1.0571099392005377e-07,8.63974786230496e-08,3.964568248816899e-07,4.822105203356062e-06,7.3023483412606366e-06,1
39,15.0,0.1050890503185135,0.4250000119209289,0.1375000029802322,0.999785125,1.3584748336247034e-06,1.66231564113072e-06,3.261745401791164e-07,1.2681425298963275e-06,9.820627101830077e-08,8.023061390433994e-08,3.700134796755654e-07,4.833316121782575e-06,7.360431671142579e-06,1
40,15.0,0.0979843810200691,0.4250000119209289,0.1375000029802322,0.99978425,1.338617103440421e-06,1.568256786891392e-06,3.1788241011755805e-07,1.19029016154153e-06,9.217731441770283e-08,7.452771386929923e-08,3.453450628689357e-07,4.843727929251534e-06,7.414638042449951e-06,1
41,15.0,0.091360032558441,0.4250000119209289,0.1375000029802322,0.999783375,1.3272393941879271e-06,1.4939678907394411e-06,3.130659461021424e-07,1.129994801112584e-06,8.750798659665245e-08,6.929660801376616e-08,3.226139886038645e-07,4.853403636387417e-06,7.465249061584472e-06,1
42,15.0,0.0851835278528077,0.4250000119209289,0.1375000029802322,0.9997825535714284,1.2911704097475326e-06,1.4349408320018223e-06,3.092129102775029e-07,1.0843429735728673e-06,8.397266588040763e-08,6.453592330217362e-08,3.0190880383764e-07,4.862407003130232e-06,7.512566634586879e-06,1
43,15.0,0.0826494470238684,0.4250000119209289,0.1375000029802322,0.9997820625,1.05951840536935e-06,1.3571923289980208e-06,2.821144759654999e-07,1.0396644047328404e-06,8.051270033632008e-08,6.022112656916891e-08,2.8316002232687814e-07,4.870799337114607e-06,7.556896414075578e-06,0
44,15.0,0.0826494470238684,0.4250000119209289,0.1375000029802322,0.999781625,8.871825592858451e-07,1.2477576392037528e-06,2.394856235810689e-07,9.718130826950072e-07,7.525822626692909e-08,5.624973667519435e-08,2.6580352016857694e-07,4.878635747092111e-06,7.598498821258545e-06,1
45,15.0,0.0825319641402789,0.4250000119209289,0.1375000029802322,0.9997811875,7.884458729199001e-07,1.1346286364964077e-06,2.0630987201418202e-07,8.879898956843785e-07,6.876687279769355e-08,5.250085730637824e-08,2.4916062184742525e-07,4.885953903198243e-06,7.637530531202044e-06,1
46,15.0,0.0786343078528131,0.4250000119209289,0.1375000029802322,0.99978075,7.318764243807112e-07,1.0318875653403149e-06,1.8472945051533842e-07,8.039686679840088e-07,6.226018177611487e-08,4.8919082752295914e-08,2.329611373799188e-07,4.892779282161168e-06,7.674073491777693e-06,1
47,15.0,0.0733181429760796,0.4250000119209289,0.1375000029802322,0.9997803125,6.994659304618836e-07,9.445021322795324e-07,1.716089248657227e-07,7.29359941823142e-07,5.6482403406075074e-08,4.550233270440783e-08,2.1726097166538242e-07,4.899133273533412e-06,7.708196435655866e-06,1
48,15.0,0.0683613845280238,0.4250000119209289,0.1375000029802322,0.999779875,6.808968697275435e-07,8.729865891592842e-07,1.638693766934531e-07,6.677522574152265e-07,5.171143742544311e-08,4.227158320801599e-08,2.0224980584212718e-07,4.905039310455323e-06,7.739989008222308e-06,1
49,15.0,0.0637397303112915,0.4250000119209289,0.1375000029802322,0.9997794375,6.702579345021929e-07,8.158819675445557e-07,1.5936976458345146e-07,6.191829102379935e-07,4.795016986983163e-08,3.9250852806227556e-08,1.8812583386898042e-07,4.910524572644915e-06,7.769570350646972e-06,1
50,15.0,0.0612282156944274,0.4250000119209289,0.1375000029802322,0.999779,6.641624229294913e-07,7.71033695765904e-07,1.5677254540579658e-07,5.820651309830801e-07,4.507573108587946e-08,3.6457846207278126e-08,1.7503897207123898e-07,4.9156174659729005e-06,7.797087260654994e-06,0
51,15.0,0.0612282156944274,0.4250000119209289,0.1375000029802322,0.9997785625,6.606698972838265e-07,7.36215421131679e-07,1.5527884023530146e-07,5.543096406119211e-07,4.2926316282578885e-08,3.3901206084660136e-08,1.630754215376718e-07,4.920350483485631e-06,7.82270451954433e-06,0
52,15.0,0.0612282156944274,0.4250000119209289,0.1375000029802322,0.999778125,6.586688586643765e-07,7.094058224133083e-07,1.544213443994522e-07,5.338788202830723e-07,4.134413067783628e-08,3.158097128782954e-08,1.522625173841204e-07,4.924755777631488e-06,7.846595219203404e-06,1
53,15.0,0.0588391875582081,0.4250000119209289,0.1375000029802322,0.9997776875,6.575222611427307e-07,6.888858675956726e-07,1.5392954434667318e-07,5.190140349524361e-07,4.019298883421081e-08,2.949033225221293e-08,1.4258126275879998e-07,4.928864002227783e-06,7.868932587759836e-06,1
54,15.0,0.0548612954361097,0.4250000119209289,0.1375000029802322,0.99977725,6.568652221134731e-07,6.73248895577022e-07,1.536476016044617e-07,5.082939778055464e-07,3.9362818534885135e-08,2.7617647977811952e-08,1.3397987612656185e-07,4.932705470493862e-06,7.889884540012904e-06,1
55,15.0,0.0511523320206573,0.4250000119209289,0.1375000029802322,0.9997768125,6.564886314528328e-07,6.613716653415136e-07,1.5348599425383977e-07,5.006153072629656e-07,3.8768170135361815e-08,2.5948231773717064e-08,1.2638579628297264e-07,4.936308860778808e-06,7.909609726497105e-06,1
56,15.0,0.0476941184273787,0.4250000119209289,0.1375000029802322,0.999776375,6.562728711536952e-07,6.523720962660653e-07,1.5339337927954538e-07,4.951441032545907e-07,3.83444753076349e-08,2.44657966707434e-08,1.1971525954348701e-07,4.93970012664795e-06,7.928254876817976e-06,1
57,15.0,0.0454241016081401,0.4250000119209289,0.1375000029802322,0.9997759375,6.561491233961923e-07,6.455654501914979e-07,1.5334030560084752e-07,4.912619548184531e-07,3.80438401230744e-08,2.3153528038944522e-08,1.1388019898108074e-07,4.942903450557164e-06,7.94595261982509e-06,1
58,15.0,0.0453589782118796,0.4250000119209289,0.1375000029802322,0.9997755,6.56078040599823e-07,6.404243622507368e-07,1.5330985401357925e-07,4.88516424383436e-07,3.783122396894864e-08,2.1994818268077717e-08,1.0879313200712205e-07,4.94594042641776e-06,7.962823595319476e-06,0
59,15.0,0.0453589782118796,0.4250000119209289,0.1375000029802322,0.9997750625,6.560372284480504e-07,6.365453686032976e-07,1.5329237069402421e-07,4.865798354148865e-07,3.7681249103375847e-08,2.097377660019057e-08,1.0437024171863285e-07,4.948831694466728e-06,7.978974069867816e-06,1
60,15.0,0.0440272204577922,0.4250000119209289,0.1375000029802322,0.999774625,6.560137016432626e-07,6.336208752223424e-07,1.5328232092516767e-07,4.852166601589748e-07,3.7575685020004014e-08,2.0075510122946333e-08,1.0053331085613797e-07,4.951593467167446e-06,7.994499410901751e-06,1
61,15.0,0.0410507081874779,0.4250000119209289,0.1375000029802322,0.9997741875,6.56000120299203e-07,6.31417282990047e-07,1.5327654140336173e-07,4.842587666852133e-07,3.7501507039581035e-08,1.9286284489291053e-08,9.721067760671889e-08,4.9542419569832935e-06,8.009483064923968e-06,1
62,15.0,0.0382754270519528,0.4250000119209289,0.1375000029802322,0.99977375,6.559921503067017e-07,6.29757651260921e-07,1.5327319289956776e-07,4.835865582738604e-07,3.744945355824063e-08,1.8593589908310344e-08,9.433758684567044e-08,4.956790242876325e-06,8.023996353149414e-06,1
63,15.0,0.0356877701623098,0.4250000119209289,0.1375000029802322,0.9997733125,6.559874670846122e-07,6.285081080027989e-07,1.5327124297618866e-07,4.831153324672154e-07,3.7412964339767184e-08,1.7986128372805462e-08,9.185615607670377e-08,4.959251608167376e-06,8.038105964660645e-06,1
64,15.0,0.0337479747831821,0.4250000119209289,0.1375000029802322,0.999772875,6.559846741812569e-07,6.275674785886493e-07,1.5327009558677672e-07,4.827852845191956e-07,3.738740512302944e-08,1.7453768955809733e-08,8.971504654203143e-08,4.961635793958391e-06,8.051866803850447e-06,1
65,15.0,0.0336027555167675,0.4250000119209289,0.1375000029802322,0.9997724375,6.559829797063555e-07,6.268596393721445e-07,1.5326942290578568e-07,4.825542994907925e-07,3.736951574683189e-08,1.6987473304782595e-08,8.786901193005699e-08,4.963953086308071e-06,8.065324374607632e-06,0
66,15.0,0.0336027555167675,0.4250000119209289,0.1375000029802322,0.999772,6.559818983078003e-07,6.263269526617867e-07,1.532690099307469e-07,4.823926857539586e-07,3.735700036798205e-08,1.6579220337527138e-08,8.62783981221063e-08,4.966211863926479e-06,8.078522273472377e-06,1
67,15.0,0.0328957198985985,0.4250000119209289,0.1375000029802322,0.9997715625,6.55981114932469e-07,6.259261625153678e-07,1.532687417098454e-07,4.822796838624137e-07,3.7348246467964994e-08,1.6221910182918822e-08,8.490855566092903e-08,4.968418598175048e-06,8.091496331351145e-06,1
68,15.0,0.0307167494403464,0.4250000119209289,0.1375000029802322,0.999771125,6.5598064661026e-07,6.25624588557652e-07,1.532685650246484e-07,4.8220066513334e-07,3.73421274125576e-08,1.5909269718187196e-08,8.372933843306133e-08,4.970580509730748e-06,8.104276793343682e-06,1
69,15.0,0.0286401073847497,0.4250000119209289,0.1375000029802322,0.9997706875,6.559802293777465e-07,6.253976907048906e-07,1.5326845645904546e-07,4.821454244000571e-07,3.733785077929497e-08,1.563577207603625e-08,8.271455764770508e-08,4.972703048161098e-06,8.116891860961913e-06,1
70,15.0,0.0267038590141704,0.4250000119209289,0.1375000029802322,0.99977025,6.559798121452332e-07,6.252269404275078e-07,1.5326835215091705e-07,4.821068218776158e-07,3.733485990336963e-08,1.5396559344870706e-08,8.184152841567993e-08,4.974791594914027e-06,8.129363877432688e-06,1
71,15.0,0.0253972640881935,0.4250000119209289,0.1375000029802322,0.9997699375,6.559795141220093e-07,6.251302957534791e-07,1.5326827764511108e-07,4.820862710475922e-07,3.7333266188700994e-08,1.5243371948599816e-08,8.128999918699265e-08,4.976265748341879e-06,8.138200124104817e-06,1
0,15.0,0.5,0.6000000238418579,0.1375000029802322,0.9999155982142858,4.193874413626535e-05,2.598091915675572e-05,5.024951594216483e-06,1.9703461825847624e-06,1.5258567407727246e-07,1.8913307530539376e-06,1.8888632229396277e-06,2.110800606863839e-06,1.245062393801553e-07,0
1,15.0,0.5,0.6000000238418579,0.1375000029802322,0.99990825,2.9750726154872352e-05,2.7762284415108818e-05,7.0754848888942174e-06,7.634319918496268e-06,5.912097437041146e-07,1.6705017941338675e-06,1.7316371202468873e-06,2.349995885576521e-06,3.969388774463109e-07,0
2,15.0,0.5,0.6000000238418579,0.1375000029802322,0.9998992589285712,2.394543947492327e-05,2.7108754566737583e-05,6.362506049019949e-06,1.1755612509591238e-05,9.103669098445348e-07,1.495702624320984e-06,1.7097835200173515e-06,2.5626940727233887e-06,6.565236789839609e-07,1
3,15.0,0.4804908079760415,0.6000000238418579,0.1375000029802322,0.9998896875,2.097884668622698e-05,2.564081954956055e-05,5.504878384726388e-06,1.3805332592555457e-05,1.0690993411200389e-06,1.3537403004510062e-06,1.7582361016954697e-06,2.754204375403268e-06,9.188706619398936e-07,1
4,15.0,0.44800665974617,0.6000000238418579,0.1375000029802322,0.99988025,1.9191514151436944e-05,2.40039427621024e-05,4.894483702523368e-06,1.4541288784572056e-05,1.126092655318124e-06,1.2343893562044417e-06,1.829247679029192e-06,2.9282124042510985e-06,1.1907052142279488e-06,1
5,15.0,0.4177186403955732,0.6000000238418579,0.1375000029802322,0.9998711517857144,1.792261859348842e-05,2.241980143955776e-05,4.474674020494734e-06,1.4576056480407717e-05,1.1287851163319178e-06,1.1312930924551828e-06,1.8978397335324969e-06,3.0872993469238284e-06,1.473327602658953e-06,1
6,15.0,0.3894782790115901,0.6000000238418579,0.1375000029802322,0.9998625089285714,1.6889734268188478e-05,2.0962396076747348e-05,4.168105125427247e-06,1.4263469968523298e-05,1.1045780863080706e-06,1.0405984606061664e-06,1.953129546982901e-06,3.233374186924525e-06,1.7654217141015189e-06,1
7,15.0,0.370940910918372,0.6000000238418579,0.1375000029802322,0.9998543214285714,1.60105562210083e-05,1.964210019792829e-05,3.92325370652335e-06,1.3787074770246234e-05,1.0676855189459663e-06,9.598689419882638e-07,1.991555690765381e-06,3.367931195667812e-06,2.0646400451660155e-06,1
8,15.0,0.3704091012477875,0.6000000238418579,0.1375000029802322,0.9998464464285716,1.518603515625e-05,1.84496637071882e-05,3.712537390845162e-06,1.3241020611354284e-05,1.0253983906337192e-06,8.874528067452566e-07,2.013027191162109e-06,3.492194277899606e-06,2.368390832628523e-06,0
9,15.0,0.3704091012477875,0.6000000238418579,0.1375000029802322,0.9998388839285716,1.4393981797354564e-05,1.7361794335501535e-05,3.517498629433768e-06,1.2668285642351424e-05,9.810452035495213e-07,8.221422519002642e-07,2.018931150436401e-06,3.6071979999542233e-06,2.674198150634766e-06,1
10,15.0,0.3595337569713592,0.6000000238418579,0.1375000029802322,0.9998317589285712,1.3659995760236467e-05,1.636442266191755e-05,3.335646288735526e-06,1.2089870589120048e-05,9.362521341868808e-07,7.629878350666591e-07,2.0111204556056437e-06,3.713832582746233e-06,2.9798386778150285e-06,1
