time,y0_index,beta,Ca,delta,Susceptible,Exposed,Infectious_asymptomatic,Infectious_pre-symptomatic,Infectious_mild,Infectious_severe,Hospitalized_recovered,Hospitalized_deceased,Recovered,Deceased
4,6.0,0.5,0.4250000119209289,0.1375000029802322,0.9986350476190476,0.00040474987792964287,0.00024343167259577143,8.316317458379836e-05,0.00017234793090815714,1.4574413481212798e-05,5.9690502711704805e-06,1.4100813547770182e-05,2.9201940264020646e-05,8.274798620314825e-06
5,6.0,0.5,0.4250000119209289,0.1375000029802322,0.9983132499999999,0.0004808645600818,0.00028776758103138574,9.853195190426889e-05,0.00020683407447447144,1.687356912522089e-05,5.944924127487909e-06,1.6645347595214843e-05,3.000251261393229e-05,1.0600694565545945e-05
6,6.0,0.5,0.4250000119209289,0.1375000029802322,0.9979305238095239,0.0005715601341610571,0.00034083757382344284,0.000117012205578,0.0002470462181454286,1.972857121058873e-05,6.0432457696823845e-06,1.9574944632393973e-05,3.080792999267578e-05,1.3340014866420201e-05
7,6.0,0.5,0.4250000119209289,0.1375000029802322,0.9974757500000001,0.0006793265206472858,0.0004042158377510857,0.00013905054146897143,0.0002944246942429,2.321693602062407e-05,6.276139213925316e-06,2.3006836664109003e-05,3.163546789260138e-05,1.6559918176560175e-05
8,6.0,0.5,0.4250000119209289,0.1375000029802322,0.996935369047619,0.0008072584519158715,0.00047974581473210004,0.0001652468944730714,0.00035047658575142855,2.7431654793875556e-05,6.658129828316824e-06,2.7066210065569196e-05,3.250418199811663e-05,2.034588931855701e-05
9,6.0,0.5,0.4250000119209289,0.1375000029802322,0.9962934523809522,0.0009590585704984713,0.0005696210065568571,0.00019634863281244285,0.00041689912923170003,3.2487612043108254e-05,7.206722259521484e-06,3.189055052257719e-05,3.343528238932292e-05,2.480325462704613e-05
10,6.0,0.5,0.4250000119209289,0.1375000029802322,0.9955312619047619,0.0011391218261718,0.0006764480038597143,0.0002332529587518,0.0004956606619698429,3.8525708153134305e-05,7.943136396862212e-06,3.76348648071289e-05,3.4452572777157736e-05,3.0059435889834452e-05
11,6.0,0.5,0.4250000119209289,0.1375000029802322,0.9946263452380952,0.0013525954589843285,0.0008033170921688572,0.0002770219900948143,0.0005890702485583714,4.571671040852865e-05,8.893144698370073e-06,4.447730436779204e-05,3.558300890241351e-05,3.626705133347284e-05
12,6.0,0.5,0.4250000119209289,0.1375000029802322,0.9935526547619047,0.0016054927455356714,0.0009538693382626143,0.00032889903622575716,0.0006998378789992144,5.426487295968192e-05,1.0087962105160667e-05,5.262501598539806e-05,3.6857372102283295e-05,4.3607832772391185e-05
13,6.0,0.5,0.4250000119209289,0.1375000029802322,0.9922791547619048,0.0019049340820312,0.001132398042224657,0.00039034957449772854,0.0008311446591331286,6.441263180687314e-05,1.156521733601888e-05,6.232039533342634e-05,3.831106385730562e-05,5.2297497703915554e-05
14,6.0,0.5,0.4250000119209289,0.1375000029802322,0.9907695833333333,0.0022590817289806285,0.0013439421037946143,0.00046308189174101426,0.0009867261439731715,7.644652811686198e-05,1.3370059240432012e-05,7.384799121675036e-05,3.9985042753673734e-05,6.25915999639602e-05
15,6.0,0.5,0.4250000119209289,0.1375000029802322,0.9889812976190476,0.0026774968145460857,0.0015943801153273287,0.0005490747651599144,0.0011709435570126142,9.070240057082403e-05,1.5556367601667132e-05,8.754205685570127e-05,4.192692020961216e-05,7.479250154041109e-05
16,6.0,0.5,0.4250000119209289,0.1375000029802322,0.9868644523809523,0.0031712553478422142,0.0018905828683035285,0.0006506403517949429,0.0013888872302826856,0.00010757312302358438,1.8188114166259765e-05,0.00010379484630764465,4.41922120593843e-05,8.925750514439173e-05
17,6.0,0.5,0.4250000119209289,0.1375000029802322,0.984361130952381,0.003753021949404714,0.002240518926711257,0.0007704353608630428,0.0016464780505951856,0.00012751631237205714,2.134092530750093e-05,0.00012306608944844286,4.6845813569568454e-05,0.00010640833391457545
18,6.0,0.5,0.4250000119209289,0.1375000029802322,0.9814039166666666,0.004437253255208314,0.0026533954148065,0.0009115076729910429,0.0019505679175966858,0.00015106191871277144,2.510379355294364e-05,0.00014589323207304285,4.996368771507627e-05,0.00012674221656431428
19,6.0,0.5,0.4250000119209289,0.1375000029802322,0.9779150357142857,0.0052402884114583,0.0031397791573660287,0.0010773212890624571,0.0023090433872767283,0.0001788202427454857,2.9580936250232515e-05,0.0001729026140484857,5.363478451683408e-05,0.0001508444824218143
20,6.0,0.5,0.4250000119209289,0.1375000029802322,0.9738051666666667,0.006180377046130943,0.003711709542410686,0.0012717784598213714,0.0027309194335937144,0.00021148908923915714,3.489373815627325e-05,0.0002048210158574857,5.796317182268415e-05,0.00017940266345792857
21,6.0,0.5,0.4250000119209289,0.1375000029802322,0.9689724285714286,0.007277646019345214,0.0043827840866815,0.0014992225864954999,0.0032264187593005716,0.0002498598865327,4.1182843162899925e-05,0.00024248786272315715,6.307055736723401e-05,0.00021322290039057143
22,6.0,0.5,0.4250000119209289,0.1375000029802322,0.963301619047619,0.008553810453869016,0.005168183547247,0.0017644118071056141,0.0038070171595981713,0.00029482123965302856,4.861015319824218e-05,0.00028686696079792856,6.90989743187314e-05,0.0002532479102724429
23,6.0,0.5,0.4250000119209289,0.1375000029802322,0.9566638690476191,0.010031882905505914,0.006084623697916629,0.0020724627743675143,0.004485431547618999,0.0003473578229631286,5.7360632033575155e-05,0.0003390569806779714,7.621378653390068e-05,0.00030057653808588573
24,6.0,0.5,0.4250000119209289,0.1375000029802322,0.9489168928571428,0.011735349888392813,0.007150184244791643,0.002428733328683,0.005275534505208285,0.0004085438174292714,6.764374215262277e-05,0.0004002993280319429,8.46068863641648e-05,0.0003564849533807286
25,6.0,0.5,0.4250000119209289,0.1375000029802322,0.9399059999999999,0.013687118675595186,0.008383961495535658,0.0028386331147693144,0.006192142578124957,0.00047952664039245714,7.969415791829427e-05,0.0004719818580263714,9.450004504975819e-05,0.0004224485386439143
26,6.0,0.5,0.4250000119209289,0.1375000029802322,0.9294658928571428,0.01590815531994046,0.009805520926339243,0.0033073637462797288,0.007250655784970215,0.0005614988723027858,9.377136811755224e-05,0.0005556352713448143,0.00010614830525710001,0.0005001640566871
27,6.0,0.5,0.4250000119209289,0.1375000029802322,0.9174252976190476,0.01841516685267853,0.011434050223214242,0.003839526367187457,0.008466501395089258,0.0006556550757998,0.00011015769159218571,0.0006529204275948287,0.0001198432123093,0.0005915702892484571
28,6.0,0.5,0.4250000119209289,0.1375000029802322,0.903612,0.021218087983630916,0.013287147321428541,0.004438601143973171,0.009854297805059486,0.0007631273484002572,0.00012915409487765714,0.0007656014811197286,0.00013591561744324287,0.0006988661528087286
29,6.0,0.5,0.4250000119209289,0.1375000029802322,0.8878607976190477,0.024316923735119,0.015379231584821398,0.0051063153366815005,0.011426722842261858,0.0008848975306919286,0.00015107288905547145,0.0008955011625743714,0.00015473774501251428,0.0008245230422246572
30,6.0,0.5,0.4250000119209289,0.1375000029802322,0.8700236785714285,0.02769808072916664,0.017719549665178528,0.0058418936941964,0.013193070684523786,0.0010216853492373142,0.00017622683861137143,0.0010444331287201858,0.0001767240469795857,0.0009712891555059144
31,6.0,0.5,0.4250000119209289,0.1375000029802322,0.8499824285714286,0.031330463169642796,0.020309757440476143,0.006641188244047586,0.0151574574032738,0.001173809570312457,0.00020491380382714285,0.001214107712518557,0.00020233025832397145,0.0011421809895833
32,6.0,0.5,0.4250000119209289,0.1375000029802322,0.8276627142857143,0.035162068452380915,0.023141245535714273,0.0074958347284226,0.017316752790178542,0.0013410275646390855,0.0002373963099888,0.0014060080333890856,0.00023205010405035715,0.0013404590890066716
33,6.0,0.5,0.4250000119209289,0.1375000029802322,0.8030490952380952,0.03911734821428569,0.026192396949404728,0.008392504464285671,0.019658365885416616,0.0015223643043154286,0.0002738758283342,0.0016212345145088858,0.0002664088745116857,0.0015695820312499572
34,6.0,0.5,0.4250000119209289,0.1375000029802322,0.776199357142857,0.043096175967261875,0.02942607403273807,0.009312386811755915,0.022158101748511874,0.001715946289062443,0.0003144627278645143,0.0018603233584449,0.0003059532121930286,0.0018331346726190001
35,6.0,0.5,0.4250000119209289,0.1375000029802322,0.747256369047619,0.04697574107142853,0.03278784784226187,0.010231162388392815,0.02477839397321424,0.0019188645135788142,0.00035914259265712857,0.0021230450148809143,0.00035123660132994287,0.002134728329613043
36,6.0,0.5,0.4250000119209289,0.1375000029802322,0.7164545952380952,0.05061522916666664,0.03620542857142855,0.011119555896577357,0.027467335937499972,0.002127099260602643,0.0004077418445405286,0.002408200195312443,0.00040280030459445717,0.0024778681175594572
37,6.0,0.5,0.4250000119209289,0.1375000029802322,0.684119761904762,0.0538643363095238,0.03958981808035712,0.0119446543898809,0.03015889918154757,0.0023355365745907283,0.0004598958682105286,0.0027134341052827285,0.0004611492047990714,0.0028657890159969855
38,6.0,0.5,0.4250000119209289,0.1375000029802322,0.6506586785714286,0.05657480431547617,0.04283863802083331,0.012672039992559486,0.03277477418154758,0.0025381128394716857,0.0005150266287666857,0.0030351085379464143,0.0005267257777622142,0.0033012787853422287
39,6.0,0.5,0.4250000119209289,0.1375000029802322,0.6165417261904762,0.05861371205357137,0.045841492559523786,0.013268457403273771,0.035227950148809486,0.0027280892857142573,0.0005723303106398429,0.0033682400018600856,0.0005998794991628999,0.0037864714471726145
40,6.0,0.5,0.4250000119209289,0.1375000029802322,0.582277119047619,0.059877002232142824,0.048487283482142825,0.0137048725818452,0.03742797023809521,0.002898460984002957,0.0006307839297339428,0.003706551897321386,0.0006808365478515286,0.004322644252232099
41,6.0,0.5,0.4250000119209289,0.1375000029802322,0.5483800178571429,0.06030084449404759,0.05067265104166664,0.013959421502976157,0.03928750892857139,0.0030424656343005715,0.0006891723225910999,0.004042654389880915,0.0007696720493861,0.004910036923363044
42,6.0,0.5,0.4250000119209289,0.1375000029802322,0.5153408392857143,0.059868736607142814,0.05231052976190474,0.014019747767857114,0.04072949218749999,0.003154134207589243,0.0007461365559895286,0.004368350585937457,0.0008662871791294142,0.0055477023344493856
43,6.0,0.5,0.4250000119209289,0.1375000029802322,0.4835966785714286,0.05861303869047616,0.05333763169642853,0.013884334263392814,0.0416938061755952,0.0032288118954612714,0.0008002415015810571,0.004675059244791642,0.0009703944498697428,0.0062334167596726
44,6.0,0.5,0.4250000119209289,0.1375000029802322,0.4535096130952381,0.056610552083333314,0.05371958705357142,0.013562543154761885,0.04214259412202379,0.0032635665457588854,0.0008500565127417571,0.0049543096633184,0.001081512497674786,0.006963656622023771
45,6.0,0.5,0.4250000119209289,0.1375000029802322,0.4253533333333333,0.053973355654761856,0.05345326785714283,0.01307341871279757,0.04206337723214282,0.003257431873139843,0.0008942411993117143,0.005198263718377929,0.0011989723888578571,0.007733654854910671
46,6.0,0.5,0.4250000119209289,0.1375000029802322,0.3993093452380952,0.050836380952380904,0.05256586160714283,0.012443478980654728,0.041469540922619,0.0032114446614583,0.0009316267322358286,0.005400204473586286,0.001321935314360086,0.00853753692336307
47,6.0,0.5,0.4250000119209289,0.1375000029802322,0.3754713214285714,0.04734414062499996,0.051111109374999956,0.011703893601190443,0.04039822581845236,0.0031284806547618575,0.0009612839587983286,0.005554936383928543,0.0014494208054315143,0.009368519159226157
48,6.0,0.5,0.4250000119209289,0.1375000029802322,0.3538554017857143,0.043638456473214245,0.04916344196428568,0.010887546130952329,0.038906082589285663,0.0030129273623511715,0.0009825713471911857,0.005659055524553529,0.0015803422851562144,0.010219164620535685
49,6.0,0.5,0.4250000119209289,0.1375000029802322,0.3344141309523809,0.03984884821428567,0.046810955357142824,0.010026396205357085,0.037063634672619014,0.002870246140252957,0.0009951585867745143,0.0057110725446428146,0.0017135474330356713,0.011081662946428542
50,6.0,0.5,0.4250000119209289,0.1375000029802322,0.3170518601190476,0.03608600223214281,0.04414827120535713,0.009149412667410687,0.03494911160714283,0.002706495163690457,0.0009990262160528,0.005711380487351157,0.0018478602818080001,0.011948121837797572
51,6.0,0.5,0.4250000119209289,0.1375000029802322,0.30163942559523804,0.03243852715773806,0.0412699933035714,0.008281219308035685,0.032642531622023775,0.0025278716052826856,0.0009944426618303142,0.005662094308035686,0.0019821221168154286,0.012810843749999943
52,6.0,0.5,0.4250000119209289,0.1375000029802322,0.2880273363095238,0.02897243005952377,0.0382653880208333,0.007441436197916629,0.0302206465773809,0.0023403184523809,0.0009819251650855143,0.005566789806547572,0.0021152274693079856,0.013662563058035686
53,6.0,0.5,0.4250000119209289,0.1375000029802322,0.2760562738095238,0.02573271316964283,0.03521454427083328,0.0066446206287201996,0.027753094122023786,0.0021492286086309143,0.0009621893136160428,0.005430177548363058,0.002246154482886857,0.014496645461309484
54,6.0,0.5,0.4250000119209289,0.1375000029802322,0.2655654732142857,0.022746037946428543,0.03218599851190474,0.005900626581101158,0.025299883184523784,0.0019592495117187287,0.0009360933779761429,0.005257754789806514,0.0023739881417410287,0.015307239955357115
55,6.0,0.5,0.4250000119209289,0.1375000029802322,0.25639851190476187,0.020024144345238058,0.02923567596726186,0.005215234188988058,0.022910139880952342,0.0017741852213541142,0.0009045831356956428,0.005055460937499957,0.0024979346168154145,0.016089360863095214
56,6.0,0.5,0.4250000119209289,0.1375000029802322,0.24840733035714282,0.017567244977678528,0.026406923363095216,0.0045908996465773575,0.0206218960193452,0.0015969809570312143,0.0008686411365326857,0.004829369698660686,0.0026173312406993715,0.01683894177827377
57,6.0,0.5,0.4250000119209289,0.1375000029802322,0.2414545863095238,0.015367175409226158,0.0237313024553571,0.004027515578497,0.01846265699404757,0.0014297673339843428,0.0008292432338169428,0.004585428478422586,0.0027316470424106716,0.017552822544642816
58,6.0,0.5,0.4250000119209289,0.1375000029802322,0.2354148571428571,0.01341010918898807,0.021229869047619015,0.0035231139787946,0.016450525855654714,0.0012739458240326857,0.0007873236025855286,0.004329251162574372,0.0028404803757440286,0.018228731026785686
59,6.0,0.5,0.4250000119209289,0.1375000029802322,0.23017491964285713,0.01167873307291663,0.0189147315848214,0.0030744657273065286,0.014595571242559486,0.0011302961774553142,0.0007437483607700286,0.0040659728422618715,0.0029435507812499715,0.018865205729166643
60,6.0,0.5,0.4250000119209289,0.1375000029802322,0.22563356547619043,0.010153944661458301,0.0167906571800595,0.002677570591517814,0.012901322730654727,0.000999091901506657,0.0006992983979724428,0.003800152994791643,0.0030406885230654574,0.01946152157738093
61,6.0,0.5,0.4250000119209289,0.1375000029802322,0.22170093154761902,0.008816081752232115,0.01485663076636903,0.0023280333891368575,0.011366212332589257,0.0008802113792782143,0.0006546590169270429,0.0035357275390624715,0.0031318229631696,0.020017598586309488
62,6.0,0.5,0.4250000119209289,0.1375000029802322,0.2182977232142857,0.007645824590773786,0.013107272879464256,0.0020213414015996713,0.009984883649553545,0.0007732397925966857,0.0006104164399646142,0.0032759983723958,0.003216969401041643,0.020533905877976155
